date,ticker,price,log_return,class_1,class_2
2019-03-01,XYL,,,0,0
2019-03-01,YUM,92.13398742675781,0.08427426995136986,1,1
2019-03-01,ZBH,105.83993530273438,-0.08330941537788927,0,0
2019-03-01,ZBRA,171.44000244140625,-0.156630728012743,0,0
2019-03-01,ZTS,,,0,0
2019-03-01,^GSPC,2752.06005859375,-0.011714985775074443,0,0
2019-06-01,A,68.40397644042969,0.06083206240754092,1,0
2019-06-01,AAPL,50.250083923339844,0.17974694759263643,1,1
2019-06-01,ABBV,,,0,0
2019-06-01,ABNB,,,0,0
2019-06-01,ABT,77.5932388305664,0.11805071350837712,1,1
2019-06-01,ACGL,37.56049346923828,0.13737241355332067,1,1
2019-06-01,ACN,183.344482421875,0.11519703304244329,1,1
2019-06-01,ADBE,284.510009765625,0.049018710097372915,1,0
2019-06-01,ADI,99.2662353515625,0.13366711092834704,1,1
2019-06-01,ADM,32.68845748901367,0.0015674397192835634,1,0
2019-06-01,ADP,150.47494506835938,0.0641258101610083,1,1
2019-06-01,ADSK,142.82000732421875,-0.11926007782597443,0,0
2019-06-01,AEE,65.58658599853516,0.05721286251406852,1,0
2019-06-01,AEP,74.91456604003906,0.06479882056160109,1,1
2019-06-01,AES,12.877156257629395,-0.022210537657084604,0,0
2019-06-01,AFL,43.97061538696289,-0.01688469072211369,0,0
2019-06-01,AIG,44.669097900390625,0.026149861687504147,1,0
2019-06-01,AIZ,111.1025390625,0.21341948737226937,1,1
2019-06-01,AJG,84.09442901611328,0.07447275669057325,1,1
2019-06-01,AKAM,89.12999725341797,0.16781930895991207,1,1
2019-06-01,ALB,57.47089385986328,-0.020837429655432792,0,0
2019-06-01,ALGN,183.11000061035156,-0.44011882673073427,0,0
2019-06-01,ALL,89.51371002197266,0.07476760013473516,1,1
2019-06-01,ALLE,,,0,0
2019-06-01,AMAT,45.465049743652344,0.22113753342806503,1,1
2019-06-01,AMCR,,,0,0
2019-06-01,AMD,31.450000762939453,0.13749110265743034,1,1
2019-06-01,AME,82.71149444580078,0.04988435393659664,1,0
2019-06-01,AMGN,176.64833068847656,0.23289143026578624,1,1
2019-06-01,AMP,116.23998260498047,-0.06265776306213737,0,0
2019-06-01,AMT,201.06854248046875,0.10225738107940595,1,1
2019-06-01,AMTM,,,0,0
2019-06-01,AMZN,88.81449890136719,0.0006870270702382362,1,0
2019-06-01,ANET,14.163749694824219,-0.07630873996432343,0,0
2019-06-01,ANSS,206.55999755859375,0.14041570735064246,1,1
2019-06-01,AON,186.27435302734375,0.08135126527161715,1,1
2019-06-01,AOS,42.08134460449219,0.14252284147297797,1,1
2019-06-01,APA,19.169099807739258,-0.1826727509742438,0,0
2019-06-01,APD,198.66114807128906,0.1101914743161209,1,1
2019-06-01,APH,20.687023162841797,0.008600901827547986,1,0
2019-06-01,APTV,,,0,0
2019-06-01,ARE,125.55320739746094,0.02996760428470506,1,0
2019-06-01,ATO,96.1736068725586,0.08465139545243205,1,1
2019-06-01,AVB,176.07933044433594,0.053565896939219954,1,0
2019-06-01,AVGO,23.90335464477539,0.1250677030275505,1,1
2019-06-01,AVY,104.93328094482422,0.10967394426005604,1,1
2019-06-01,AWK,116.12388610839844,0.12385456276225833,1,1
2019-06-01,AXON,59.970001220703125,-0.1075591587003887,0,0
2019-06-01,AXP,111.59483337402344,0.05169703573813708,1,0
2019-06-01,AZO,1101.68994140625,0.07009629222541704,1,1
2019-06-01,BA,357.60516357421875,0.06945999079116148,1,1
2019-06-01,BAC,23.874361038208008,0.0336382184984803,1,0
2019-06-01,BALL,75.81598663330078,0.2723520355690699,1,1
2019-06-01,BAX,78.92306518554688,0.1802996291898025,1,1
2019-06-01,BBY,51.66733932495117,0.022660132871955892,1,0
2019-06-01,BDX,228.26651000976562,0.08719643703612603,1,1
2019-06-01,BEN,20.504758834838867,-0.1833334257107211,0,0
2019-06-01,BG,45.438270568847656,0.03061976177500126,1,0
2019-06-01,BIIB,219.75,0.0020955124327277637,1,0
2019-06-01,BK,35.55596923828125,-0.009083070775229109,0,0
2019-06-01,BKNG,1949.1280517578125,0.17167164561031975,1,1
2019-06-01,BKR,18.397384643554688,0.02088078539044209,1,0
2019-06-01,BLDR,19.450000762939453,0.3230917639788411,1,1
2019-06-01,BLK,364.68768310546875,0.02427854022285401,1,0
2019-06-01,BMY,39.60578918457031,0.06659155556752647,1,1
2019-06-01,BR,117.312744140625,0.04064183493179774,1,0
2019-06-01,BRO,35.44706726074219,0.15820056810436864,1,1
2019-06-01,BSX,42.72999954223633,0.10658340055779446,1,1
2019-06-01,BWA,26.348546981811523,-0.07910406506472964,0,0
2019-06-01,BX,40.96613693237305,0.2828409491161844,1,1
2019-06-01,BXP,99.18597412109375,-0.011386635380900291,0,0
2019-06-01,C,52.40311050415039,0.04120238865133934,1,0
2019-06-01,CAG,23.226531982421875,0.06459493327485027,1,1
2019-06-01,CAH,36.27960968017578,0.03486671694407659,1,0
2019-06-01,CARR,,,0,0
2019-06-01,CAT,104.98978424072266,-0.0007403578215977964,0,0
2019-06-01,CB,141.31846618652344,0.07299637822300792,1,1
2019-06-01,CBOE,111.30709838867188,0.09624269154191581,1,1
2019-06-01,CBRE,52.27000045776367,0.13432428688782894,1,1
2019-06-01,CCI,114.4634017944336,0.11933417520724211,1,1
2019-06-01,CCL,42.603904724121094,-0.13999240394348936,0,0
2019-06-01,CDNS,68.4800033569336,0.0744001247064364,1,1
2019-06-01,CDW,108.44971466064453,0.16260789259883235,1,1
2019-06-01,CE,100.45343780517578,0.1832369399941939,1,1
2019-06-01,CEG,,,0,0
2019-06-01,CF,42.3116455078125,0.18766637429557007,1,1
2019-06-01,CFG,26.218547821044922,0.04381810617248984,1,0
2019-06-01,CHD,74.9803695678711,0.07277182184679461,1,1
2019-06-01,CHRW,73.06980895996094,0.05924230904997472,1,0
2019-06-01,CHTR,,,0,0
2019-06-01,CI,143.72486877441406,0.0396546084855842,1,0
2019-06-01,CINF,97.45111846923828,0.14199001561892674,1,1
2019-06-01,CL,65.14713287353516,0.06928579447697804,1,1
2019-06-01,CLX,135.21884155273438,0.06716920881411675,1,1
2019-06-01,CMCSA,38.6970100402832,0.08173230105759466,1,1
2019-06-01,CME,177.65724182128906,0.1274262237921752,1,1
2019-06-01,CMG,16.768400192260742,0.239324804198288,1,1
2019-06-01,CMI,129.0427703857422,-0.0029356366415430853,0,0
2019-06-01,CMS,54.01828384399414,0.12360446338148806,1,1
2019-06-01,CNC,46.619998931884766,-0.21409373870538684,0,0
2019-06-01,CNP,23.590961456298828,-0.01700729704294455,0,0
2019-06-01,COF,78.7178955078125,0.01314089381502798,1,0
2019-06-01,COO,77.37832641601562,0.039376897641423055,1,0
2019-06-01,COP,42.80656051635742,-0.11719158421154446,0,0
2019-06-01,COR,76.52721405029297,0.060262650513536666,1,0
2019-06-01,COST,269.70947265625,0.2099708082110763,1,1
2019-06-01,CPAY,298.3999938964844,0.14466167363888868,1,1
2019-06-01,CPB,37.870975494384766,0.22347169138300518,1,1
2019-06-01,CPRT,18.84749984741211,0.053256894873205535,1,0
2019-06-01,CPT,90.39115142822266,0.054139680228160125,1,0
2019-06-01,CRL,131.1999969482422,0.04481560476369532,1,0
2019-06-01,CRM,155.3802032470703,0.030313137772311035,1,0
2019-06-01,CRWD,81.27999877929688,,0,0
2019-06-01,CSCO,39.5054931640625,-0.09941211922337126,0,0
2019-06-01,CSGP,61.48699951171875,0.1877062475214065,1,1
2019-06-01,CSX,20.796113967895508,-0.10215491449563005,0,0
2019-06-01,CTAS,57.46685791015625,0.17327988076620202,1,1
2019-06-01,CTLT,,,0,0
2019-06-01,CTRA,13.339885711669922,-0.3759391537550903,0,0
2019-06-01,CTSH,56.60044860839844,-0.005418430997338135,0,0
2019-06-01,CTVA,,,0,0
2019-06-01,CVS,51.50552749633789,0.16077352717765755,1,1
2019-06-01,CVX,92.3853988647461,0.0432177206592912,1,0
2019-06-01,CZR,38.5099983215332,-0.24436573994298452,0,0
2019-06-01,D,60.482608795166016,0.03206883883459739,1,0
2019-06-01,DAL,55.79756546020508,0.12246689676447872,1,1
2019-06-01,DAY,,,0,0
2019-06-01,DD,61.10105514526367,0.054137640776842466,1,0
2019-06-01,DE,143.2311553955078,0.1048018844989397,1,1
2019-06-01,DECK,24.575000762939453,-0.031049048006728718,0,0
2019-06-01,DELL,,,0,0
2019-06-01,DFS,70.31333923339844,0.0752936065108343,1,1
2019-06-01,DG,146.65728759765625,0.20665725706970944,1,1
2019-06-01,DGX,91.53120422363281,0.07102354587842051,1,1
2019-06-01,DHI,46.87607192993164,0.14920795044895985,1,1
2019-06-01,DHR,123.20537567138672,0.07489406581993378,1,1
2019-06-01,DIS,133.94802856445312,0.038772104242224596,1,0
2019-06-01,DLR,101.0058822631836,0.05834058656847967,1,0
2019-06-01,DLTR,101.52999877929688,-0.0005907597654681743,0,0
2019-06-01,DOC,26.54011344909668,0.10258502463187212,1,1
2019-06-01,DOV,86.45118713378906,0.05261872540296225,1,0
2019-06-01,DOW,31.86066246032715,-0.0779947332434309,0,0
2019-06-01,DPZ,212.98138427734375,-0.20610486809946826,0,0
2019-06-01,DRI,103.76121520996094,0.04558504575560269,1,0
2019-06-01,DTE,91.01424407958984,0.04047550582473932,1,0
2019-06-01,DUK,74.7860336303711,0.09074781435345378,1,1
2019-06-01,DVA,56.369998931884766,0.261016960865813,1,1
2019-06-01,DVN,16.24223518371582,-0.13193616563779964,0,0
2019-06-01,DXCM,42.90250015258789,0.34695762286206583,1,1
2019-06-01,EA,91.52061462402344,0.006425429289496553,1,0
2019-06-01,EBAY,36.68309783935547,0.11841607076244362,1,1
2019-06-01,ECL,194.1020050048828,0.11659524254955428,1,1
2019-06-01,ED,73.36022186279297,0.038320066792056434,1,0
2019-06-01,EFX,140.1739044189453,0.19799628100164482,1,1
2019-06-01,EG,209.3500518798828,-0.04248862957549707,0,0
2019-06-01,EIX,57.10111618041992,0.20627309317166756,1,1
2019-06-01,EL,185.3865203857422,0.20925009245045414,1,1
2019-06-01,ELV,243.60609436035156,-0.05841584996734116,0,0
2019-06-01,EMN,53.77485275268555,0.014510280671748014,1,0
2019-06-01,EMR,52.40841293334961,-0.003345406297182342,0,0
2019-06-01,ENPH,29.670000076293945,0.670816638484442,1,1
2019-06-01,EOG,58.07876968383789,-0.09653360777342584,0,0
2019-06-01,EPAM,,,0,0
2019-06-01,EQIX,506.9473876953125,0.14063216214813287,1,1
2019-06-01,EQR,69.25904083251953,0.10924201699413397,1,1
2019-06-01,EQT,9.562907218933105,-0.5860196703776421,0,0
2019-06-01,ERIE,195.8861083984375,0.0358861882944119,1,0
2019-06-01,ES,67.47321319580078,0.09673213835938194,1,1
2019-06-01,ESS,266.5631408691406,0.10309924068695607,1,1
2019-06-01,ETN,72.2240982055664,0.09783684202379131,1,1
2019-06-01,ETR,40.42299270629883,0.16957677497193113,1,1
2019-06-01,EVRG,52.596519470214844,0.12817938453396682,1,1
2019-06-01,EW,73.94667053222656,0.2620487969652457,1,1
2019-06-01,EXC,27.738862991333008,-0.00988908890416143,0,0
2019-06-01,EXPD,66.65978240966797,0.028604324924074498,1,0
2019-06-01,EXPE,128.8215789794922,0.12864243358632502,1,1
2019-06-01,EXR,99.20713806152344,0.13766620742586283,1,1
2019-06-01,F,7.123366355895996,-0.021542426151381446,0,0
2019-06-01,FANG,,,0,0
2019-06-01,FAST,26.469039916992188,0.00713312387061746,1,0
2019-06-01,FCX,8.612446784973145,-0.051304810459613374,0,0
2019-06-01,FDS,258.6139221191406,-0.01961423983876448,0,0
2019-06-01,FDX,143.5625,0.03144658791649257,1,0
2019-06-01,FE,36.679771423339844,0.1182140656536825,1,1
2019-06-01,FFIV,128.72999572753906,-0.02569065899287273,0,0
2019-06-01,FI,106.94000244140625,0.21954988244516987,1,1
2019-06-01,FICO,352.7200012207031,0.17565300573129985,1,1
2019-06-01,FIS,122.45629119873047,0.1275407374845682,1,1
2019-06-01,FITB,21.239547729492188,0.006968322668824743,1,0
2019-06-01,FMC,76.07788848876953,0.16689697022076086,1,1
2019-06-01,FOXA,30.679895401000977,-0.053972172931487955,0,0
2019-06-01,FRT,103.25884246826172,-0.004053956225774873,0,0
2019-06-01,FSLR,62.06999969482422,0.06713033171885979,1,1
2019-06-01,FTNT,15.836000442504883,0.08841308788643865,1,1
2019-06-01,FTV,,,0,0
2019-06-01,GD,167.65997314453125,0.1794410824105151,1,1
2019-06-01,GDDY,63.34000015258789,-0.16093891882864844,0,0
2019-06-01,GE,40.167320251464844,-0.1336838081328534,0,0
2019-06-01,GEHC,,,0,0
2019-06-01,GEN,11.878994941711426,0.21617849736120823,1,1
2019-06-01,GEV,,,0,0
2019-06-01,GILD,50.36734390258789,0.03013921617044433,1,0
2019-06-01,GIS,44.92021560668945,0.09410914159384054,1,1
2019-06-01,GL,85.17733001708984,0.04496504491601165,1,0
2019-06-01,GLW,23.781118392944336,-0.028054997277133627,0,0
2019-06-01,GM,,,0,0
2019-06-01,GNRC,,,0,0
2019-06-01,GOOGL,59.31148910522461,0.0731966540880205,1,1
2019-06-01,GPC,76.72354888916016,-0.08397968136479535,0,0
2019-06-01,GPN,159.91358947753906,0.07473023130381362,1,1
2019-06-01,GRMN,71.32455444335938,0.07076634108660926,1,1
2019-06-01,GS,178.29151916503906,0.11548011621448248,1,1
2019-06-01,GWW,254.1041259765625,0.04996914134388869,1,0
2019-06-01,HAL,16.925783157348633,-0.11642823579143027,0,0
2019-06-01,HAS,89.87188720703125,0.1561019406635199,1,1
2019-06-01,HBAN,10.164724349975586,0.056340069428614775,1,0
2019-06-01,HCA,114.61901092529297,-0.003034063789740362,0,0
2019-06-01,HD,198.14724731445312,0.19013528878601182,1,1
2019-06-01,HES,57.72605895996094,0.12381485382222947,1,1
2019-06-01,HIG,51.365604400634766,0.11316813300531593,1,1
2019-06-01,HII,185.15687561035156,0.02284231594623155,1,0
2019-06-01,HLT,91.06502532958984,0.033837231207716964,1,0
2019-06-01,HOLX,49.369998931884766,0.11492608795117226,1,1
2019-06-01,HON,147.69259643554688,0.006739861789687557,1,0
2019-06-01,HPE,,,0,0
2019-06-01,HPQ,15.151330947875977,-0.01266018263819989,0,0
2019-06-01,HRL,37.18075942993164,0.08110705987812614,1,1
2019-06-01,HSIC,61.619998931884766,-0.04505838634964463,0,0
2019-06-01,HST,13.530627250671387,-0.11079635564584035,0,0
2019-06-01,HSY,140.79306030273438,0.1886375605103723,1,1
2019-06-01,HUBB,117.6009521484375,0.14252756542790193,1,1
2019-06-01,HUM,271.8348693847656,0.1475961837482149,1,1
2019-06-01,HWM,,,0,0
2019-06-01,IBM,101.09125518798828,0.0768930869042298,1,1
2019-06-01,ICE,86.74483489990234,0.13219146024333392,1,1
2019-06-01,IDXX,289.739990234375,0.14844342390063273,1,1
2019-06-01,IEX,154.41725158691406,0.07890915645647295,1,1
2019-06-01,IFF,94.45459747314453,-0.204386829098166,0,0
2019-06-01,INCY,81.81999969482422,0.03976843769844471,1,0
2019-06-01,INTC,41.31214141845703,0.07984034544993728,1,1
2019-06-01,INTU,278.1288757324219,0.1653678132794039,1,1
2019-06-01,INVH,,,0,0
2019-06-01,IP,28.9898681640625,-0.04725197993468394,0,0
2019-06-01,IPG,15.925480842590332,-0.05426533739786157,0,0
2019-06-01,IQV,,,0,0
2019-06-01,IR,,,0,0
2019-06-01,IRM,23.15186309814453,0.05587992052968169,1,0
2019-06-01,ISRG,170.44667053222656,0.09532000045599427,1,1
2019-06-01,IT,133.6699981689453,-0.1238905786794937,0,0
2019-06-01,ITW,131.58740234375,0.07766994310047624,1,1
2019-06-01,IVZ,12.214012145996094,-0.20410728935193292,0,0
2019-06-01,J,70.87751770019531,0.1679303706441637,1,1
2019-06-01,JBHT,102.92375946044922,0.24104046279328017,1,1
2019-06-01,JBL,27.933116912841797,0.1612866079943682,1,1
2019-06-01,JCI,37.49818420410156,0.11003343994025058,1,1
2019-06-01,JKHY,135.9358367919922,0.10251328727805067,1,1
2019-06-01,JNJ,110.140869140625,-0.014684075480763748,0,0
2019-06-01,JNPR,19.72087287902832,-0.05317611445535826,0,0
2019-06-01,JPM,93.6583480834961,0.04376792258223509,1,0
2019-06-01,K,48.486961364746094,0.1987096507712914,1,1
2019-06-01,KDP,24.092988967895508,-0.02736372752328792,0,0
2019-06-01,KEY,12.701565742492676,0.058790857602438205,1,0
2019-06-01,KEYS,,,0,0
2019-06-01,KHC,,,0,0
2019-06-01,KIM,14.211584091186523,0.07004330646633447,1,1
2019-06-01,KKR,,,0,0
2019-06-01,KLAC,137.3958740234375,0.36804321922402583,1,1
2019-06-01,KMB,116.13233947753906,0.10727827337516856,1,1
2019-06-01,KMI,,,0,0
2019-06-01,KMX,83.27999877929688,0.06191628271508077,1,1
2019-06-01,KO,46.08868408203125,0.12228227463089797,1,1
2019-06-01,KR,21.10622787475586,0.042961349931335956,1,0
2019-06-01,KVUE,,,0,0
2019-06-01,L,46.88544845581055,-0.06499427878732787,0,0
2019-06-01,LDOS,80.53762817382812,0.15322301673261143,1,1
2019-06-01,LEN,47.723052978515625,0.027394000525788095,1,0
2019-06-01,LH,139.04049682617188,0.02998688577647287,1,0
2019-06-01,LHX,189.79208374023438,0.12968846303265724,1,1
2019-06-01,LIN,174.12611389160156,0.055232019362299614,1,0
2019-06-01,LKQ,24.587812423706055,0.023884144735320013,1,0
2019-06-01,LLY,104.86354064941406,-0.02035623718668638,0,0
2019-06-01,LMT,332.0853576660156,0.13274090701293045,1,1
2019-06-01,LNT,44.1624641418457,0.10755805176979795,1,1
2019-06-01,LOW,101.51754760742188,0.1889180812146032,1,1
2019-06-01,LRCX,13.864856719970703,0.193101573105252,1,1
2019-06-01,LULU,184.6699981689453,0.10905560700363157,1,1
2019-06-01,LUV,49.287010192871094,0.09752277673807414,1,1
2019-06-01,LVS,51.074607849121094,0.02140835803830876,1,0
2019-06-01,LW,,,0,0
2019-06-01,LYB,,,0,0
2019-06-01,LYV,69.51000213623047,0.1335519806135706,1,1
2019-06-01,MA,272.94805908203125,0.1136631970536343,1,1
2019-06-01,MAA,105.69014739990234,0.1126027620197265,1,1
2019-06-01,MAR,121.38813018798828,0.013488944113312418,1,0
2019-06-01,MAS,37.23724365234375,0.15687928208887728,1,1
2019-06-01,MCD,191.89218139648438,0.10056663997773638,1,1
2019-06-01,MCHP,39.3922004699707,0.08018112424699339,1,1
2019-06-01,MCK,132.61065673828125,0.12719436061690384,1,1
2019-06-01,MCO,205.68275451660156,0.16714680802352563,1,1
2019-06-01,MDLZ,48.756439208984375,0.08769753413326772,1,1
2019-06-01,MDT,92.99252319335938,0.15850539636369812,1,1
2019-06-01,MET,36.57703399658203,-0.03300265707208441,0,0
2019-06-01,META,,,0,0
2019-06-01,MGM,27.45115089416504,0.12752706162141184,1,1
2019-06-01,MHK,118.88999938964844,-0.13114190772186132,0,0
2019-06-01,MKC,73.93018341064453,0.0465972544175959,1,0
2019-06-01,MKTX,379.4123840332031,0.29076494053179497,1,1
2019-06-01,MLM,243.8872528076172,0.19176257266193594,1,1
2019-06-01,MMC,91.78697967529297,0.048340736168091786,1,0
2019-06-01,MMM,109.10951232910156,0.020776390067955997,1,0
2019-06-01,MNST,29.334999084472656,-0.052945285395201276,0,0
2019-06-01,MO,28.13735580444336,-0.10062913751207216,0,0
2019-06-01,MOH,130.27999877929688,-0.08797035965362537,0,0
2019-06-01,MOS,16.751815795898438,-0.1540129657547365,0,0
2019-06-01,MPC,40.91977310180664,0.07805593125535834,1,1
2019-06-01,MPWR,144.32479858398438,0.2598582697838515,1,1
2019-06-01,MRK,69.38750457763672,0.09445806297576056,1,1
2019-06-01,MRNA,15.729999542236328,-0.27842133074578485,0,0
2019-06-01,MS,34.764801025390625,0.025754049480691498,1,0
2019-06-01,MSCI,223.16343688964844,0.06696588101424036,1,1
2019-06-01,MSFT,130.977783203125,0.11223612040248564,1,1
2019-06-01,MSI,167.33534240722656,0.19174819479204527,1,1
2019-06-01,MTB,122.17728424072266,-0.07564647451957487,0,0
2019-06-01,MTCH,84.80000305175781,0.21127442434465465,1,1
2019-06-01,MTD,656.7899780273438,-0.09616943364653797,0,0
2019-06-01,MU,44.37213134765625,0.3280255952549323,1,1
2019-06-01,NCLH,,,0,0
2019-06-01,NDAQ,30.523603439331055,0.10185998784053,1,1
2019-06-01,NDSN,129.12896728515625,0.08182190597518858,1,1
2019-06-01,NEE,48.16611862182617,0.10641292568773102,1,1
2019-06-01,NEM,33.6547966003418,0.21559086281346224,1,1
2019-06-01,NFLX,293.75,-0.1558173716689021,0,0
2019-06-01,NI,24.47438621520996,0.06645040418227335,1,1
2019-06-01,NKE,79.36451721191406,0.0964786237364471,1,1
2019-06-01,NOC,336.4766540527344,0.19744193432279558,1,1
2019-06-01,NOW,261.8399963378906,-0.00034364832145417296,0,0
2019-06-01,NRG,30.717260360717773,0.06776695756571363,1,1
2019-06-01,NSC,155.5865020751953,-0.11006972762488627,0,0
2019-06-01,NTAP,40.97321319580078,-0.2029316895361277,0,0
2019-06-01,NTRS,73.46858978271484,0.034333804187788745,1,0
2019-06-01,NUE,43.53528594970703,0.027182020991427358,1,0
2019-06-01,NVDA,4.1630706787109375,0.21350730947985735,1,1
2019-06-01,NVR,3599.0,0.11701469325647718,1,1
2019-06-01,NWSA,12.935218811035156,0.1960012795114622,1,1
2019-06-01,NXPI,,,0,0
2019-06-01,O,55.250450134277344,0.06144812606593917,1,1
2019-06-01,ODFL,53.321128845214844,0.21341669996664972,1,1
2019-06-01,OKE,49.001468658447266,0.12616491808896174,1,1
2019-06-01,OMC,62.375789642333984,-0.008179616472701682,0,0
2019-06-01,ON,17.799999237060547,0.0022496639847568323,1,0
2019-06-01,ORCL,47.786407470703125,0.032913960534708235,1,0
2019-06-01,ORLY,383.760009765625,0.032818525577306364,1,0
2019-06-01,OTIS,,,0,0
2019-06-01,OXY,38.42506790161133,-0.1231753103339076,0,0
2019-06-01,PANW,,,0,0
2019-06-01,PARA,36.179351806640625,-0.13425022490089877,0,0
2019-06-01,PAYC,,,0,0
2019-06-01,PAYX,69.75415802001953,-0.041401354828146976,0,0
2019-06-01,PCAR,36.118221282958984,0.000656413656497863,1,0
2019-06-01,PCG,10.426521301269531,-0.49247650542361693,0,0
2019-06-01,PEG,49.727394104003906,0.03666258636453943,1,0
2019-06-01,PEP,115.94268798828125,0.06597778520614256,1,1
2019-06-01,PFE,26.717905044555664,-0.14640461824314904,0,0
2019-06-01,PFG,43.01673126220703,0.0518335537630011,1,0
2019-06-01,PG,104.91625213623047,0.1625863079680342,1,1
2019-06-01,PGR,67.49706268310547,-0.043517373919426026,0,0
2019-06-01,PH,152.22711181640625,0.0897487471952803,1,1
2019-06-01,PHM,31.733797073364258,0.09047876975688114,1,1
2019-06-01,PKG,84.53803253173828,0.12926654468255877,1,1
2019-06-01,PLD,71.96875,0.13403673282071585,1,1
2019-06-01,PLTR,,,0,0
2019-06-01,PM,53.1458854675293,-0.05499376501946112,0,0
2019-06-01,PNC,105.4168701171875,0.020222277911366035,1,0
2019-06-01,PNR,33.0403938293457,0.035559529551886584,1,0
2019-06-01,PNW,75.29182434082031,0.022648910901085246,1,0
2019-06-01,PODD,154.1699981689453,0.3394864192098566,1,1
2019-06-01,POOL,186.22714233398438,0.09417613448204064,1,1
2019-06-01,PPG,100.85639953613281,0.06123390516065825,1,0
2019-06-01,PPL,22.87759017944336,0.005763067620542239,1,0
2019-06-01,PRU,60.805091857910156,-0.13240868936409225,0,0
2019-06-01,PSA,208.7242889404297,0.11616301677629681,1,1
2019-06-01,PSX,,,0,0
2019-06-01,PTC,65.47000122070312,-0.24993875943512703,0,0
2019-06-01,PWR,33.379756927490234,-0.024019564844080257,0,0
2019-06-01,PYPL,,,0,0
2019-06-01,QCOM,67.9097900390625,0.16331415316284012,1,1
2019-06-01,QRVO,,,0,0
2019-06-01,RCL,101.09323120117188,-0.14909296638429317,0,0
2019-06-01,REG,51.23696517944336,-0.013240217877623158,0,0
2019-06-01,REGN,290.04998779296875,-0.03944615920512705,0,0
2019-06-01,RF,11.568358421325684,0.06446739051709857,1,1
2019-06-01,RJF,47.98054122924805,-0.04627945850795464,0,0
2019-06-01,RL,78.81572723388672,-0.1690055965600168,0,0
2019-06-01,RMD,132.78054809570312,0.2026781573233001,1,1
2019-06-01,ROK,138.12884521484375,0.03188122568913601,1,0
2019-06-01,ROL,20.507326126098633,-0.13260943129118521,0,0
2019-06-01,ROP,355.66009521484375,0.06564092787654655,1,1
2019-06-01,ROST,100.33536529541016,0.13390291183700442,1,1
2019-06-01,RSG,81.99419403076172,0.05828795894987809,1,0
2019-06-01,RTX,71.96774291992188,0.03621964763212814,1,0
2019-06-01,RVTY,81.63372039794922,-0.042351280705804205,0,0
2019-06-01,SBAC,248.51576232910156,0.1928096323587577,1,1
2019-06-01,SBUX,86.55245208740234,0.24327045363370886,1,1
2019-06-01,SCHW,35.33696746826172,-0.07978609769588023,0,0
2019-06-01,SHW,167.57240295410156,0.23040726305285156,1,1
2019-06-01,SJM,89.37230682373047,-0.1382359821236583,0,0
2019-06-01,SLB,27.807615280151367,-0.06736770841248224,0,0
2019-06-01,SMCI,1.8899999856948853,-0.005277052121341222,0,0
2019-06-01,SNA,128.7103729248047,-0.0417065700618671,0,0
2019-06-01,SNPS,141.80999755859375,0.1971119764127196,1,1
2019-06-01,SO,46.77484130859375,0.09676902951114051,1,1
2019-06-01,SOLV,,,0,0
2019-06-01,SPG,108.88208770751953,-0.0729586854901729,0,0
2019-06-01,SPGI,248.27549743652344,0.19866000096895625,1,1
2019-06-01,SRE,58.926029205322266,0.08236270262437725,1,1
2019-06-01,STE,146.45254516601562,0.14409802758769114,1,1
2019-06-01,STLD,23.902137756347656,0.07793132211545704,1,1
2019-06-01,STT,42.85520935058594,-0.06686532069421978,0,0
2019-06-01,STX,40.03921127319336,0.19528993494159833,1,1
2019-06-01,STZ,188.30516052246094,0.15042304919181038,1,1
2019-06-01,SW,,,0,0
2019-06-01,SWK,114.080322265625,0.04836646527932686,1,0
2019-06-01,SWKS,67.2061767578125,0.1273382843520093,1,1
2019-06-01,SYF,,,0,0
2019-06-01,SYK,207.78811645507812,0.1884802124764487,1,1
2019-06-01,SYY,64.38975524902344,0.08290467829622633,1,1
2019-06-01,T,17.5272159576416,0.16347025025811282,1,1
2019-06-01,TAP,44.81791687011719,-0.05392148403725907,0,0
2019-06-01,TDG,427.0213317871094,0.19952173511436003,1,1
2019-06-01,TDY,308.5899963378906,0.2690295220843785,1,1
2019-06-01,TECH,46.781558990478516,-0.03168037079513515,0,0
2019-06-01,TEL,83.21014404296875,0.08493867088880563,1,1
2019-06-01,TER,51.70669937133789,0.23087896805397976,1,1
2019-06-01,TFC,37.21837615966797,0.027501246645766204,1,0
2019-06-01,TFX,354.86138916015625,0.23408963081053188,1,1
2019-06-01,TGT,94.06339263916016,0.29453561832042024,1,1
2019-06-01,TJX,51.221073150634766,0.09336515059539341,1,1
2019-06-01,TMO,283.0961608886719,0.07325160786278831,1,1
2019-06-01,TMUS,76.58100128173828,0.06088086565017151,1,0
2019-06-01,TPL,198.63113403320312,-0.10934990026281384,0,0
2019-06-01,TPR,17.552453994750977,-0.3144520654306504,0,0
2019-06-01,TRGP,30.528657913208008,-0.040632582844760325,0,0
2019-06-01,TRMB,37.52000045776367,-0.06150222579984802,0,0
2019-06-01,TROW,88.96959686279297,0.09712232019557081,1,1
2019-06-01,TRV,129.26815795898438,0.015376383407950589,1,0
2019-06-01,TSCO,93.62964630126953,0.014291899208282806,1,0
2019-06-01,TSLA,15.040666580200195,0.1975875340959146,1,1
2019-06-01,TSN,79.97005462646484,0.20867259336234262,1,1
2019-06-01,TT,86.22514343261719,0.027967292454423212,1,0
